ID                                NAME                          API URL                                                     OPENSHIFT_VERSION   PRODUCT ID      CLOUD_PROVIDER  REGION ID       STATE        
210tl5ch204lp8vqr3acruprcviceldv  337ff7f9-8c95-43ee-98ca-411d  NONE                                                        NONE                ocp             NONE            NONE            ready        
210tmcdccehfgudtvnemoqfp2v6cn0bn  9379c4b5-cc94-4dac-84a4-5617  NONE                                                        NONE                ocp             NONE            NONE            ready        
210tmm7l7p0hpnalmiptaa8vpo8hq9t8  82e1a28b-a68d-47d7-8f5a-dbe1  NONE                                                        NONE                ocp             NONE            NONE            ready        
210udige8uk4j1qgjm6128javftid690  medgar-systests               https://api.medgar-systests.9crn.s1.devshift.org:6443       4.10.15             osd             aws             us-east-2       hibernating  
210v37m0j1pq0f2dv4pohvs33fa2i4ki  09266a2a-3fb8-4b1e-be5f-5e36  NONE                                                        NONE                ocp             NONE            NONE            ready        
210vl1rrbmt1av7j7qf1in70llpbrkha  bb0a3afe-8916-485a-8143-4e20  NONE                                                        NONE                ocp             NONE            NONE            ready        
210vl22um72qpnbgtch7biujuejqmdl2  c7c24347-952d-455a-8bef-096c  NONE                                                        NONE                ocp             NONE            NONE            ready        
210vl23lgevqlb4t0j2o2ini1fhc7tcg  4674451c-2218-4e04-958c-fccf  NONE                                                        NONE                ocp             NONE            NONE            ready        
210vl2dnu2hnvjsm0v0b5ouet5iv8l9o  adc454eb-1d88-4d7b-a6bf-1db4  NONE                                                        NONE                ocp             NONE            NONE            ready        
210vl2duq9uil5h185g3he19hg74q9ed  e6dfdb7b-ccdf-40a7-9e3d-9dbf  NONE                                                        NONE                ocp             NONE            NONE            ready        
210vs0tfgbosb3m7g83mt3a12git6qpp  c379e176-c598-4519-a22d-c3e5  NONE                                                        NONE                ocp             NONE            NONE            ready        
2110t5anjhjcvpp8jbfcr8r3ja689uhr  9b052729-8ad5-429e-a7fd-52bc  NONE                                                        NONE                ocp             NONE            NONE            ready        
2110td0n0m6h5nlf9hb7k8c4cvoaanf4  36829448-f76d-4a8e-9d3a-658b  NONE                                                        NONE                ocp             NONE            NONE            ready        
2110v14evnjccp1hbvujkm192itnqbap  e76414c8-332a-4aa9-bb19-ab00  NONE                                                        NONE                ocp             NONE            NONE            ready        
21113etb0rufruuh63qlgh2db9eo9ddl  64d9468f-8706-4203-b181-8961  NONE                                                        NONE                ocp             NONE            NONE            ready        
21113m8d22iv3esv3q8cks1vvat0i6td  2f537794-d036-4f99-bb51-3542  NONE                                                        NONE                ocp             NONE            NONE            ready        
21114a492kra7165hfg7v935jlqgq0ni  724087f7-a4de-4d6d-800e-be83  NONE                                                        NONE                ocp             NONE            NONE            ready        
21114abg8bgbbp5kam7t90atdmel9qds  323af768-4759-45c3-b9a7-f94e  NONE                                                        NONE                ocp             NONE            NONE            ready        
21114acu9me450cge2upls2pqukgd7vt  bef085b3-f10d-492c-8308-bc8a  NONE                                                        NONE                ocp             NONE            NONE            ready        
21114ajh0ot3gtogtss6ft6dmgepl9bc  454e1a40-fbf0-4fed-b0a9-8a3d  NONE                                                        NONE                ocp             NONE            NONE            ready        
21114al07bjhi1ufhrilomnig2pr2bqg  4d19ca82-03ca-41b1-9659-1d59  NONE                                                        NONE                ocp             NONE            NONE            ready        
2111j7j6c8jj8hrsen8737h6iv64oh8k  799592e2-169b-47dd-b85a-6aee  NONE                                                        NONE                ocp             NONE            NONE            ready        
2111jf4p6aqmm8621v7bsv53a4qea47v  1910b6d7-8b9a-4a52-902e-c2d2  NONE                                                        NONE                ocp             NONE            NONE            ready        
2112avjgaimn0q092chta9pvmhmu6r8b  28592a81-adf0-4c13-9235-8729  NONE                                                        NONE                ocp             NONE            NONE            ready        
2112b68evio876urotgfvfdqu5ii4iav  b89546a0-3f43-454d-a11d-1d82  NONE                                                        NONE                ocp             NONE            NONE            ready        
21138dg7juardml3otgt4iakpmfdchi9  1138f9d6-cc99-4eea-bd9c-e5ee  NONE                                                        NONE                ocp             NONE            NONE            ready        
2113kf106q1q20fprictrm8dfp4l7aee  02b3cd4a-68e8-4248-b313-7370  NONE                                                        NONE                ocp             NONE            NONE            ready        
2113km32n6heku2mi186ppn6io16cv14  231e562a-9281-4fdc-8e38-dc0d  NONE                                                        NONE                ocp             NONE            NONE            ready        
2113md4ber7d9u1hsrtnnd8ctocpbr6b  d6c7d94f-0e21-4638-a230-9fc0  NONE                                                        NONE                ocp             NONE            NONE            ready        
2113mkht50bbqcod4fec9sbbq473751i  d31d0443-ec82-41f7-9bed-5152  NONE                                                        NONE                ocp             NONE            NONE            ready        
2113td34kahham7032nk0g5rn3j0kb3a  F2A6DE0C-B000-419C-AA41-6F5B  NONE                                                        NONE                ocp             NONE            NONE            ready        
21149me0lo82r6slcgtc0gmfhkm7fufj  2a4babba-7fa7-4bef-acf9-ceb5  NONE                                                        NONE                ocp             NONE            NONE            ready        
2114aapobko1mdh4ot6v9a9vr1nht97e  4a143961-8097-45e3-89cd-a0c9  NONE                                                        NONE                ocp             NONE            NONE            ready        
2114i8f3bh0090k816camshpkpmmlqoe  2232f3ca-ba1e-4716-a19c-9c4f  NONE                                                        NONE                ocp             NONE            NONE            ready        
2114i9bkglvsbtd01dibmg0g3huppnku  69aa4675-3a51-4b03-a0ea-b3fd  NONE                                                        NONE                ocp             NONE            NONE            ready        
2114jmk1hhk1i5vttj0j874cb69ibgf9  6a720f2a-e2e9-435e-9434-d90f  NONE                                                        NONE                ocp             NONE            NONE            ready        
2114mp7gf6mme0u8piaotaqldn9jfoha  e0ad4b7a-43c6-4ef7-aa57-6526  NONE                                                        NONE                ocp             NONE            NONE            ready        
2114mvtg7g963bo9ds6oacfan10cooh2  fbbaece9-f1ff-494a-92d9-dd64  NONE                                                        NONE                ocp             NONE            NONE            ready        
2115n41h9pl8h17opg7cl0j352fn9cl5  004fc3e8-bde5-46a6-96fc-5c3d  NONE                                                        NONE                ocp             NONE            NONE            ready        
21162gf1pqeptoebbd4fiqmj0rk75cgg  7be86c66-399b-4726-876e-a401  NONE                                                        NONE                ocp             NONE            NONE            ready        
21162nijekk9h860lf5eij0al78jafvv  eec4c356-1f13-4fd0-bc1b-26a3  NONE                                                        NONE                ocp             NONE            NONE            ready        
21166lca817dsn0nepioe81031cbvh4c  d8253f64-3051-432e-9bab-98fb  NONE                                                        NONE                ocp             NONE            NONE            ready        
21166sk3n9ejavh7antemo92cjt2tpmq  62ca6859-df27-4a65-9f8c-6dcd  NONE                                                        NONE                ocp             NONE            NONE            ready        
2117bb8evelmarvltlbhierpqfsdqntn  23d9bb8e-1ced-4271-b56d-e20e  NONE                                                        NONE                ocp             NONE            NONE            ready        
2117bibhenghfb83j0gkor1pl55qsnii  03a1fba8-4db2-4089-a772-0896  NONE                                                        NONE                ocp             NONE            NONE            ready        
2117tpvmuevlegkrmn0etmh2ocam4l53  812ee9ff-64a0-4ce4-b0f8-61bb  NONE                                                        NONE                ocp             NONE            NONE            ready        
21185hq50f153vdmpqvjgc0dnbekbnuq  f331d0e7-4c64-4dc6-ba08-ef47  NONE                                                        NONE                ocp             NONE            NONE            ready        
211hrlhljfc9smu7883206k0p4kq1fqe  fb0c2be8-dd68-433c-a688-f2f5  NONE                                                        NONE                ocp             NONE            NONE            ready        
211hrlq14fqdk7unpsjf4puglp55opbh  d21b8602-93bf-4033-a996-ce9a  NONE                                                        NONE                ocp             NONE            NONE            ready        
211hrlv2k2dvlmn7ctgqh90g7lok1o0r  e3014394-bb0e-4567-bbb1-449a  NONE                                                        NONE                ocp             NONE            NONE            ready        
211hrm4tftt8s0gesq3kdc3g7fuc8041  d103feb6-fce8-4fbb-b9f9-9f98  NONE                                                        NONE                ocp             NONE            NONE            ready        
211hrm58pqsq6k4bsk1721vvos6fo4r9  26100400-1b5b-454e-875f-a95e  NONE                                                        NONE                ocp             NONE            NONE            ready        
211hrq6gs8krf9l6efc456vgts46q1kr  f9dd7cb6-2acd-41c3-926a-45a9  NONE                                                        NONE                ocp             NONE            NONE            ready        
211i0iprmptt1i9i7lpqqq6eprikn5hi  taislm-hs4                    https://api.taislm-hs4.fyyu.s1.devshift.org:6443            4.11.20             osd             aws             us-east-1       ready        
211i6oi3at33d7h2qpirvgif67l8cslt  a685e1eb-70a2-4d55-8c4f-89a0  NONE                                                        NONE                ocp             NONE            NONE            ready        
211if0p9on6a2ke9gscmlq06m3bb2n9d  e18a9365-06ec-40c3-b45a-5fd9  NONE                                                        NONE                ocp             NONE            NONE            ready        
211if0smc83g1fpe5vr14ld2qkqmjkal  b9b2f6d8-2003-44d4-a575-872e  NONE                                                        NONE                ocp             NONE            NONE            ready        
211if0u1rju3tsjftbmvop980rgvn4is  ad677752-3042-4900-8407-4a56  NONE                                                        NONE                ocp             NONE            NONE            ready        
211if10ku9l0554blcf3d3chuuuml1mg  0abcbe4d-42e4-4f61-bdb1-8813  NONE                                                        NONE                ocp             NONE            NONE            ready        
211if14fhbi221r0cejn1pgneho52i26  bb758d44-500d-47ec-9f1e-2af2  NONE                                                        NONE                ocp             NONE            NONE            ready        
211iga9qfcl80hlmakt5b202cjojcbqa  94e3b3f2-8a00-49c8-80ee-3bba  NONE                                                        NONE                ocp             NONE            NONE            ready        
211igh5qevbuaioeiu57oe7ck58v6u5q  7c78553d-8b72-484f-9380-4eca  NONE                                                        NONE                ocp             NONE            NONE            ready        
211ih0i5gdk5m0s7a0ffe531vq7oaa19  test2                         https://api.test2.s7na.s1.devshift.org:6443                 4.11.20             rosa            aws             us-east-1       ready        
211itho42edm0ip0asimqpn9b6bsabjv  2abe0046-ad7b-4a79-9adf-6ef9  NONE                                                        NONE                ocp             NONE            NONE            ready        
211j4ojvm9hus4ifseke0fa1fq557qn9  9b625fc6-5e84-4dbc-95eb-eb66  NONE                                                        NONE                ocp             NONE            NONE            ready        
211j4oovj5hloq6el9p6d18bkevll7ab  786de332-365e-4725-90ba-b82c  NONE                                                        NONE                ocp             NONE            NONE            ready        
211j4oug0du2sbhnmo6ukvth4qio6fgh  e9214f7a-c934-4ce5-b3e0-6d3a  NONE                                                        NONE                ocp             NONE            NONE            ready        
211j4p1q12ppmjav78vamishakka978f  ef92b0b0-3b3b-4150-a8da-b95c  NONE                                                        NONE                ocp             NONE            NONE            ready        
211j4p5e02jlqco9r075bbe376q57jne  bc676931-8894-47c0-b269-d638  NONE                                                        NONE                ocp             NONE            NONE            ready        
211k31atbsk7rqqdg30src35ha8eg8hk  0dbb9010-b883-40d6-bb22-d629  NONE                                                        NONE                ocp             NONE            NONE            ready        
211k31h1v5ogk3ie5k738016rpdel46r  3671398b-2217-4af7-9462-a981  NONE                                                        NONE                ocp             NONE            NONE            ready        
211k31ho2ce008a7te1lgqvajb9f18go  1e8a3d79-fc0e-4667-b215-a4db  NONE                                                        NONE                ocp             NONE            NONE            ready        
211k31tbm334qs6ugnadl52milph0dh6  d48714f0-89ea-4640-a7ef-0224  NONE                                                        NONE                ocp             NONE            NONE            ready        
211k321st2c0n7uqdp7tcke7fi2bbuk2  870a02a2-6d0e-4d6b-adc7-8ad7  NONE                                                        NONE                ocp             NONE            NONE            ready        
211k322t0g84bpfqrsfroofglm3ib5q8  33c32d80-c308-4a61-b0ca-0c1e  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kivgksm5ekesgvp0572b2gsq6nksl  eaf1f51c-854d-4461-9ad5-1500  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kj6jhro20hkf1u0jdfg64qgot34cq  3145da56-c117-4156-8e1c-79eb  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kku5ka5o2o943arnj8ov2c62vvd17  367d9cc8-6a20-4741-8cf4-52df  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kme9a3m83m1fkpnctpq64acevgfk8  75bb684e-4741-42db-ac41-3336  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kmeb7lo09bhp2gh9h0vir44fq95lm  1e6528a4-35e2-4491-b15f-c9bf  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kmeib6ki2d2e243oeavalt4bqpk7d  549f2d37-6607-4729-a75b-1c8c  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kmel7bg2db37btnb192rlhgp28jgo  8a8be5ca-6758-4df9-9da6-1063  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kmeomc6fdb9nd4guv2k343js1gku9  0241b72a-d04f-4b42-bb5d-2fb4  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kmi4v3gktjlbtotaadm2o683t58aj  8d97ae72-4a00-483f-89c4-0ce2  NONE                                                        NONE                ocp             NONE            NONE            ready        
211kmlmouir0jiuvvurvpu4327558tis  139b201f-d171-4bdc-86b7-28ca  NONE                                                        NONE                ocp             NONE            NONE            ready        
211knl2erd21auo0ctdgsop953h2j5vm  ac1690e5-1641-4654-8d53-d7cc  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lhtm11pflh225fu6ep9mg3m3qg7m1  373095ed-a9d4-43fc-b657-8e35  NONE                                                        NONE                ocp             NONE            NONE            ready        
211li7sh09v38p126b4vcv2jqek0olht  b06aec50-408d-4e73-a691-c6ce  NONE                                                        NONE                ocp             NONE            NONE            ready        
211li88bmff42c3nk6157eo1j7cjsmh7  f953fe11-25bc-434d-ba6f-abf3  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lih807cj1qfr02efejo2lug3d3mu1  259fad0d-af8f-4cb2-b1cd-d491  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lihqucjj0lqmo7l247ni33o56bjf8  afbfa83e-1b38-4a29-8c4b-9120  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lo22lqkfcdmurm2ia2jea44bm5kqu  2c08ce19-71c3-4865-b8bd-5405  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lo95huiv8vb8opnie4uo4877lgos6  cc005dd6-b477-48bb-b210-3aca  NONE                                                        NONE                ocp             NONE            NONE            ready        
211loi19n0cdkt32h2i06leji3bkg3ai  b618ffce-1841-4e58-8566-789c  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lose3pf86apvse8ph94btm5fda7nn  488121e5-c946-4bab-8346-663b  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lovs5hlm7fdampm4ukmiddjq93pud  814ea845-c03d-4088-840e-675d  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lp3hu7cmiaqfsmpqi4mmjds2r3tri  6f902f8e-0aa6-43bc-94ac-f8ca  NONE                                                        NONE                ocp             NONE            NONE            ready        
211lrdqdoegopj689a9uc0gs0a0mon1l  e54f3d89-d410-411e-a663-3c2f  NONE                                                        NONE                ocp             NONE            NONE            ready        
211m2296hr6hlme4pukpqicrcappg57a  10625b05-dbbf-4af1-8cc8-ebbb  NONE                                                        NONE                ocp             NONE            NONE            ready        
211m299763jsh16s3pkhb1s8cjdh1hi2  80b6ef87-959c-454c-92d7-ea18  NONE                                                        NONE                ocp             NONE            NONE            ready        
211mphq6j7kq1l7dunhp7qk4f5k1s46f  a88f6661-d441-4be5-9296-faf3  NONE                                                        NONE                ocp             NONE            NONE            ready        
211mpotbvqorconmggje8jgg2lurvat8  87d97d03-b653-42d7-a815-bfb4  NONE                                                        NONE                ocp             NONE            NONE            ready        
211munr09qmsiiuj0sr4039eefgu2267  54915f4d-f5ec-4620-a681-acbf  NONE                                                        NONE                ocp             NONE            NONE            ready        
211muve4fc7vkfms8rjsqs7t8b8l0r75  68b98bc6-e78e-4d73-8d5a-a566  NONE                                                        NONE                ocp             NONE            NONE            ready        
211ns8guhr1cp1fev3haa8a9v4reoku3  0ae0ff77-1053-4fba-b8a5-4c9f  NONE                                                        NONE                ocp             NONE            NONE            ready        
211ocpgf16gbpa60cjpa8unv7j6bid91  4a56f534-596c-4838-83a5-b40b  NONE                                                        NONE                ocp             NONE            NONE            ready        
211od0jr012f9gv9o1vovbfmft6mmoeh  6b7b70b5-2449-4d49-a624-ed53  NONE                                                        NONE                ocp             NONE            NONE            ready        
211orbl1jjrl8o6clfusf78erg6kfkhi  suvro-rhods                   https://api.suvro-rhods.5u33.s1.devshift.org:6443           4.11.20             osd             aws             us-east-1       ready        
211p6svgi2i1u5bgu6rad7n5ocp57p51  6a19a705-8c05-4811-a30d-5cad  NONE                                                        NONE                ocp             NONE            NONE            ready        
211p70ns0282gavkfpc35rsubq63do0l  a5375cf6-c046-4df1-85b7-0981  NONE                                                        NONE                ocp             NONE            NONE            ready        
211pg9qu24nmt82lsg7d1t5gkrhb2b9c  0708fb58-0590-4f84-9790-7ce9  NONE                                                        4.12.0-0.nightly-2  ocp             gcp             us-east1        ready        
211pvv94r6ht40lgbkpoejj50p05j96p  ff4283ff-6969-4004-a928-bb4d  NONE                                                        NONE                ocp             NONE            NONE            ready        
211r6j9islcv5v284r0nnm95spcct9du  0c3bd064-90b1-48aa-ae1d-0237  NONE                                                        NONE                ocp             NONE            NONE            ready        
211r6qphonftvlhcqbfurdrooked5khr  f9f58339-056c-4818-b643-8957  NONE                                                        NONE                ocp             NONE            NONE            ready        
211t4vvtlacneqrsdfkf6rd6rob9knrc  5c571874-3921-404c-beaf-45f9  NONE                                                        NONE                ocp             NONE            NONE            ready        
211t56gghaiefild0pc391kueinc836m  9398a15c-0081-4057-bf2a-dbdf  NONE                                                        NONE                ocp             NONE            NONE            ready        
211tda3r5mifr03lqsmmv1ec3ljtps7n  ca5386fe-7d5b-416b-895d-b911  NONE                                                        NONE                ocp             NONE            NONE            ready        
211tdc8gpc32ltgphajbb95nf94kdc83  69858371-c6a7-4d08-8afe-5eaf  NONE                                                        NONE                ocp             NONE            NONE            ready        
211tdh81o0jiv24mukk3klcqiist08g7  448218e1-210b-4ce7-830d-8b09  NONE                                                        NONE                ocp             NONE            NONE            ready        
211tdjqnd3nkpc0s4gir65af02j35s5e  b99a585f-a7b4-4869-9d22-f2bd  NONE                                                        NONE                ocp             NONE            NONE            ready        
211umdggq5uvgq0dnv368afn5kc6bonp  ci-rosa-h-7b74                https://acb12270f3a694093bf20bb6065f595c-f0d0321e82b83204.  NONE                rosa            aws             us-west-2       error        
21249v5khl2lapah4cknpokbu88b0ue7  9bd8028d-6471-46b8-bdb6-51d9  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124iahgm822279fentqsos565mbd8ur  d9a8b746-c6e8-497d-9fe8-25b4  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124iap96eqhpgeght81t9emte33s3vk  14d12975-4d28-4cbb-a3fb-929d  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124iassiga47eb9tk15f1v8m532r2q4  4bd4a90c-2ef4-4bab-b70c-72ad  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124ib0qm47jd26p7oes83hf9jstmngl  6e18b9df-4bfb-46b4-8f25-6354  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124ib44l1nbbv1ui03qm0oorovm4q45  548c2eb7-65fc-43fa-9397-e0a0  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124ug8o80clelnm32b2drchf03tf04f  2019e985-f086-4a35-b9a5-3d09  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124uioq00d48p95pqjtmuetdhk99n7d  7aa9797f-0305-4bf1-b655-928d  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124uj0lv6s98sgtsaog90ebic0or1ih  ea3f7215-1208-4819-9652-c07e  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124uj28qhjc7mco3m1n47532hnh9cis  f889b197-8133-4a6e-89a3-96af  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124ujdhkfqi5m2tsc2fhq956hndkufd  4dff36d0-96e1-4811-9560-4d2c  NONE                                                        NONE                ocp             NONE            NONE            ready        
2124ujfbg7sqks7ah9le2j5q3b6236dm  cf2c8133-d740-4eb7-b3c7-38a0  NONE                                                        NONE                ocp             NONE            NONE            ready        
2125qf1f12ccl6tc0trk10n8p88vkcd6  5ef2e094-bdfe-46b5-bf02-14c9  NONE                                                        NONE                ocp             NONE            NONE            ready        
2125qf1fi3ig1pi0n1lfj5ln2ao9vfsn  c0ef9260-2e35-4e0d-8dba-fb43  NONE                                                        NONE                ocp             NONE            NONE            ready        
2125qfbb3jv5mru8kjfn9ojt3vqg4ndg  d2d2ed65-e438-4b0f-944c-04b1  NONE                                                        NONE                ocp             NONE            NONE            ready        
2125qfbjg525fobldv3co6d6ka0jql0o  0562d78b-33d9-4a3b-9e29-43b3  NONE                                                        NONE                ocp             NONE            NONE            ready        
2125qfkmv79rsv6nlcpga5q6r95g5tk6  e42bf765-ed32-40d8-8d13-a16a  NONE                                                        NONE                ocp             NONE            NONE            ready        
2125rla8fjvrvhhnuhb4tq6bukejc3jl  d18d234c-5a0d-4a6f-b2f6-e216  NONE                                                        NONE                ocp             NONE            NONE            ready        
21279fnkqfoqltddls94gkj5njajenhq  7af767a2-547a-4d37-9227-ba9d  NONE                                                        NONE                ocp             NONE            NONE            ready        
2127fjj8gf3p2qi06snniuo8safjrhpd  268fab06-dce5-4e18-bee8-2985  NONE                                                        NONE                ocp             NONE            NONE            ready        
2127fjmh7521o20bjhl2p9revjjem78l  fa5aa88a-aed5-4439-ad15-ae88  NONE                                                        NONE                ocp             NONE            NONE            ready        
2127fjmtc4cutjlcbjdkhd94v2769ueo  8c3af7c9-3736-4f26-82fa-a596  NONE                                                        NONE                ocp             NONE            NONE            ready        
2127fjrqgnvd7gmrm2185otf9mi190e0  27ee1619-3968-49f1-a3e5-23c2  NONE                                                        NONE                ocp             NONE            NONE            ready        
2127fjs1coegafqk070gkkuremu5u15g  8800233f-64c7-472d-8709-dd2f  NONE                                                        NONE                ocp             NONE            NONE            ready        
2127mv26meo17ekv3rkk6cb18fladbim  cad-ccs-testing               https://api.cad-ccs-testing.zqwr.s1.devshift.org:6443       4.11.20             osd             aws             us-east-1       ready        
2129gu5v8subh2gq4846gqdcdt4cl0hp  3d006698-13c4-4fa5-b3c4-aaa6  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129h5etb795f0b6cgspld5pvfcojnv3  e5271030-6759-4cab-926f-89c5  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129h7ld9ksdaje7648g3i1rgf2pv4mp  1ab22e68-0db1-4254-afef-65fa  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129heqle4909et4msriek0mbns5cp1m  3499dc05-fc2c-424d-bf9b-969e  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129idh79042irplqtrki78i92a33ntf  932745f2-4230-47d6-b5e0-c3bd  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129idien7jbkuoc13u27eg9s5dvs5im  26a85534-f094-4729-b626-b4f9  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129idmmqk45flear7ipmmeic0neuj4h  332db700-e7c8-4541-96fd-74c6  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129idp2915iv4ag97v8s26e3cll6tc2  317d2c81-43b3-477c-b5ad-55f3  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129idpqr2rj995dap34kv3jfhfsgimt  bd6c963f-a8ad-42d7-b83e-8376  NONE                                                        NONE                ocp             NONE            NONE            ready        
2129ie6dkuidvad7ifro1uirt27i289c  d6ba9651-da2a-43a4-89c8-951f  NONE                                                        NONE                ocp             NONE            NONE            ready        
212a4tcnfcepseie8iuk3pkicq193orc  604d8d3d-c846-47ac-aebc-4df6  NONE                                                        NONE                ocp             NONE            NONE            ready        
212a54h9eu7jpsk0ikc59a1dhi9unjj2  3fd5780d-f926-44e9-9986-7232  NONE                                                        NONE                ocp             NONE            NONE            ready        
212a8h2aacaoe3tafhd4hfmts05c7q8a  19d11f6c-d08f-4fab-a145-7e14  NONE                                                        NONE                ocp             NONE            NONE            ready        
212a8h3ep80s4ud3bs936fbr8sdg7o8t  64ee63d1-3a78-4e0e-9efc-521c  NONE                                                        NONE                ocp             NONE            NONE            ready        
212a8h8gi7t8s75rmdfgkgd1jnpan9ob  cad3e290-b3de-4d44-8c12-0317  NONE                                                        NONE                ocp             NONE            NONE            ready        
212a8hgd6vugfmjah09683p2oc3jq4n6  a2f63587-6cd9-4919-9126-a9c7  NONE                                                        NONE                ocp             NONE            NONE            ready        
212a8hgdfim9t19bbjm9830k1h9ts3h9  b4a423ea-cae3-41d1-b360-8f48  NONE                                                        NONE                ocp             NONE            NONE            ready        
212agbolon056bl7fc0sl6ualo0d20po  67c4bd91-faaa-477f-a132-2609  NONE                                                        NONE                ocp             NONE            NONE            ready        
212arnvpr84bc3oc4v8u9m8batipcead  666429d6-fa4b-4054-81dc-7b0e  NONE                                                        NONE                ocp             NONE            NONE            ready        
212arv27tknfkojcjk0blmqock382faf  27000677-bc62-445d-9741-5865  NONE                                                        NONE                ocp             NONE            NONE            ready        
212asp8vommof7k0gisacs6581mm02og  a15c1048-83cc-44e4-aa24-a601  NONE                                                        NONE                ocp             NONE            NONE            ready        
212asu1qdg1e4itkvsqn0u8fo2gupm93  ba97fa97-300e-419e-a4e0-d82c  NONE                                                        NONE                ocp             NONE            NONE            ready        
212asuch0bar2g4m29gknhdromhn2vsm  a2281d52-ce3f-4e3c-a830-1602  NONE                                                        NONE                ocp             NONE            NONE            ready        
212asufm8s7a4q38k3oblhh199ujum71  4d27e17b-bdcf-4879-8ca8-4d29  NONE                                                        NONE                ocp             NONE            NONE            ready        
212asug0q3d6ov3a6cuaalds4gcne158  fa5aedaf-f3c4-4556-80c9-2690  NONE                                                        NONE                ocp             NONE            NONE            ready        
212asulr3qvf1859gg1imb16nhdqq5n6  827ef39d-f1af-4eb9-a915-b9ea  NONE                                                        NONE                ocp             NONE            NONE            ready        
212cf0ttd71f30nc0m72vmtlki3rj3ei  9f1e7736-9ca1-47ac-8da6-8d3d  NONE                                                        NONE                ocp             NONE            NONE            ready        
212cf89n6r8up9c1ht76jlrgrqnisaqv  21eacb4b-4c51-4150-ada1-4543  NONE                                                        NONE                ocp             NONE            NONE            ready        
212cfe911d07f93u2fg0a72ugp2no60k  726733aa-c8a0-4115-92a2-0e79  NONE                                                        NONE                ocp             NONE            NONE            ready        
212cfm68ej2oddrv45bm9q0p9dccie9k  62f868b8-34b7-4ba5-82aa-dd43  NONE                                                        NONE                ocp             NONE            NONE            ready        
212cmddd4mivdl7pk3oo3ajbdvaf5vc5  636b8f60-0bd8-4b38-bc8f-db35  NONE                                                        NONE                ocp             NONE            NONE            ready        
212cmk10pke7da4o52b943tv4a1drn2e  bed889b2-18be-4967-9d79-9656  NONE                                                        NONE                ocp             NONE            NONE            ready        
212csuj0a2ta084a96v2fguq5k5vgsnh  42a57d1d-c50a-4479-8b57-0777  NONE                                                        NONE                ocp             NONE            NONE            ready        
212ct6klkdgp820d2fhpc4uj7aq19r7h  13d165f7-5ed6-4468-b54b-5c45  NONE                                                        NONE                ocp             NONE            NONE            ready        
212d06pimt0dmg2op4j6i2n4540t1nc4  5d119f9d-5113-4cc8-9baa-0fde  NONE                                                        NONE                ocp             NONE            NONE            ready        
212d0e8gpb0e2sk0q8k673kdqn035jin  94b17545-163e-4d5e-b929-66a7  NONE                                                        NONE                ocp             NONE            NONE            ready        
212d7f5hccfmd8vb6j763ksv4rrf0itl  ca9b836f-3e33-43a9-852c-3362  NONE                                                        NONE                ocp             NONE            NONE            ready        
212d7mfn02oqm0qnjsj7bliaq1tqbkpo  69f4b4fa-281d-4ac4-96eb-cc00  NONE                                                        NONE                ocp             NONE            NONE            ready        
212d9vvsfts9e7o0bo7gtrc0gc7u20b7  a9ef82e5-dd4d-4bdb-aac8-21b7  NONE                                                        NONE                ocp             NONE            NONE            ready        
212da6ifsuc6vls54o399d00sj2svuuv  74d81167-6370-4878-9c88-a01c  NONE                                                        NONE                ocp             NONE            NONE            ready        
